acceleration (mg) - 2014-05-30 10:00:00 - 2014-06-06 09:59:55 - sampleRate = 5 seconds,imputed
4.3,0
1.2,0
2.8,0
12.2,0
1.9,0
1.5,0
1.4,0
1.1,0
1.2,0
1.8,0
2,0
2,0
2.4,0
2.4,0
2.1,0
2.4,0
2.2,0
2.4,0
2.1,0
2.2,0
2.1,0
2.3,0
1.8,0
1.9,0
1.9,0
1.6,0
1.9,0
1.6,0
2,0
1.6,0
1.6,0
1.8,0
1.7,0
2,0
2.5,0
2.8,0
2.6,0
2.8,0
2.5,0
2.6,0
2.3,0
2.4,0
2.4,0
2.3,0
2.6,0
2.5,0
2.4,0
2.3,0
2.3,0
2.3,0
2.2,0
2.1,0
1.9,0
1.8,0
2.5,0
2.7,0
2.9,0
2.8,0
2.8,0
2.7,0
2.5,0
2.4,0
2.4,0
2.9,0
2.5,0
2.6,0
2.4,0
2.2,0
2.4,0
2.2,0
2,0
1.8,0
2.7,0
2.6,0
2.4,0
2.2,0
2.6,0
2.5,0
2.5,0
2.4,0
2.1,0
2.1,0
1.9,0
2.3,0
1.8,0
1.9,0
2.5,0
1.5,0
2,0
1.4,0
1.6,0
1.4,0
1.5,0
1.9,0
1.7,0
2,0
2,0
2.3,0
2.1,0
1.8,0
1.8,0
1.6,0
1.7,0
1.4,0
1.4,0
1.3,0
1.6,0
1.3,0
1.4,0
1.6,0
1.5,0
0.9,0
1.1,0
1,0
1.7,0
2.1,0
1.6,0
2.2,0
1.4,0
1.8,0
1.7,0
1.7,0
1.2,0
1.3,0
1.6,0
1.2,0
1.2,0
1.1,0
1,0
1.1,0
0.8,0
1.2,0
0.9,0
1,0
1.1,0
1,0
1.1,0
1.2,0
1.8,0
1.4,0
0.8,0
1.2,0
1,0
1.2,0
1.2,0
1.3,0
1,0
1.3,0
1.3,0
0.8,0
1.1,0
0.9,0
1,0
0.9,0
1,0
0.7,0
0.8,0
0.7,0
0.9,0
1.1,0
0.9,0
1.3,0
0.9,0
1.5,0
1,0
0.8,0
1,0
1.2,0
1.1,0
1.1,0
1.2,0
0.7,0
0.9,0
0.9,0
0.9,0
0.7,0
0.7,0
0.8,0
0.8,0
0.8,0
0.7,0
0.7,0
0.6,0
0.6,0
0.8,0
0.7,0
0.7,0
1.4,0
0.7,0
1.4,0
1.2,0
1.2,0
1.5,0
0.9,0
1.1,0
1.3,0
1.2,0
1.2,0
1.1,0
1.3,0
1.1,0
0.9,0
1,0
1.2,0
0.9,0
1.2,0
1.1,0
1.3,0
0.9,0
0.6,0
0.9,0
0.8,0
0.7,0
0.6,0
1.5,0
0.7,0
1.7,0
1.7,0
2,0
2.1,0
1.8,0
2.1,0
2,0
1.9,0
1.9,0
1.9,0
1.9,0
1.9,0
1.8,0
1.7,0
1.7,0
1.7,0
1.7,0
1.5,0
1.5,0
1.6,0
1.5,0
1.4,0
1.5,0
1.4,0
1.5,0
1.4,0
1.4,0
1.4,0
1.7,0
1.4,0
1.1,0
1.3,0
2.1,0
1.8,0
2.5,0
1.7,0
2.3,0
2.5,0
2.4,0
2.4,0
2.3,0
2.6,0
2.4,0
2.4,0
2.1,0
2.1,0
2.3,0
2.3,0
2.2,0
2.2,0
2.1,0
2.1,0
2.1,0
2.1,0
2.2,0
2.1,0
2,0
2,0
2.1,0
1.9,0
2,0
1.7,0
1.6,0
1.7,0
1.7,0
1.4,0
1.5,0
1.5,0
2.1,0
1.7,0
1.8,0
1.9,0
1.9,0
1.7,0
2,0
2.7,0
2.6,0
2.6,0
2.7,0
2.6,0
2.6,0
2.7,0
2.5,0
2.4,0
2.6,0
2.8,0
3,0
2.7,0
2.6,0
2.6,0
3,0
2.6,0
2.6,0
2.7,0
2.5,0
2.3,0
2.4,0
2.4,0
2.4,0
2.4,0
2.4,0
2.7,0
2.5,0
2.4,0
2.1,0
2.6,0
1.9,0
2.2,0
2.3,0
2.2,0
2.2,0
2.1,0
2.1,0
2.1,0
1.8,0
2.1,0
1.9,0
1.5,0
2.5,0
3.1,0
2.9,0
2.7,0
3.2,0
2.8,0
3,0
2.9,0
2.6,0
2.8,0
2.7,0
2.9,0
3,0
3,0
2.6,0
2.7,0
2.3,0
2.8,0
2.7,0
2.5,0
2.5,0
2.6,0
2.7,0
2.3,0
2.5,0
2.5,0
2.5,0
2.4,0
2.5,0
2.6,0
2.2,0
2.7,0
2.5,0
2.3,0
2.7,0
2.3,0
2.1,0
2.4,0
2.5,0
2.2,0
2.3,0
2.5,0
2.3,0
2.1,0
2.1,0
1.8,0
2.3,0
2.1,0
1.9,0
2.2,0
2,0
2.2,0
1.8,0
2.2,0
2.2,0
1.6,0
1.9,0
2.2,0
1.9,0
1.8,0
1.4,0
1.6,0
1.8,0
1.7,0
1.6,0
2.3,0
1.4,0
2,0
1.4,0
1.9,0
2,0
1.7,0
1.6,0
2,0
1.8,0
2.1,0
1.9,0
1.8,0
2.6,0
2.2,0
2.2,0
2.5,0
2.5,0
2,0
2,0
2.2,0
2.6,0
2.5,0
2.2,0
2.7,0
2.4,0
2.4,0
2.6,0
2,0
2.5,0
1.5,0
2.2,0
2.3,0
2.2,0
2,0
2.1,0
2.4,0
2.2,0
2.5,0
2.3,0
2.2,0
1.9,0
2.1,0
2.1,0
2.3,0
2.5,0
2.1,0
2,0
2,0
1.8,0
1.8,0
2.1,0
1.8,0
2.1,0
1.9,0
2,0
1.7,0
2,0
1.9,0
2,0
1.6,0
1.8,0
1.7,0
1.9,0
2,0
1.9,0
1.8,0
1.7,0
2.1,0
1.9,0
1.8,0
1.7,0
1.9,0
1.8,0
2,0
1.4,0
1.7,0
1.8,0
1.6,0
1.7,0
1.7,0
1.6,0
1.8,0
1.8,0
1.7,0
1.7,0
2,0
1.7,0
1.5,0
1.7,0
1.5,0
1.5,0
1.8,0
1.7,0
1.3,0
1.4,0
1.8,0
1.4,0
1.7,0
1.7,0
1.5,0
1.4,0
1.5,0
1.6,0
1.6,0
1.2,0
1.3,0
1.1,0
1.2,0
1.7,0
1.4,0
1.1,0
1,0
1.3,0
1.1,0
1.3,0
1.2,0
1.3,0
1.3,0
1.2,0
1.2,0
1.3,0
1,0
0.8,0
1.4,0
1.5,0
1.1,0
1.3,0
1.5,0
1.1,0
1.2,0
1.1,0
1.4,0
1.3,0
1.2,0
1.2,0
1.4,0
1.2,0
1.1,0
1.2,0
1.5,0
1.5,0
2,0
1.3,0
1.6,0
1.7,0
1.8,0
1.4,0
1.5,0
1.4,0
1.4,0
1.5,0
1,0
1.2,0
1.6,0
2,0
1.6,0
1.8,0
1.6,0
1.8,0
1.7,0
1.5,0
1.5,0
1.9,0
2.1,0
1.6,0
1.7,0
1.5,0
1.8,0
2.2,0
2,0
1.7,0
1,0
2,0
2,0
1.7,0
1.9,0
1.8,0
1.6,0
1.7,0
1.6,0
2.1,0
1.6,0
1.6,0
1.9,0
1.6,0
1.2,0
1.8,0
1.6,0
2,0
1.1,0
1.5,0
1.5,0
1.6,0
1.8,0
1.7,0
1.9,0
1.9,0
1.8,0
1.7,0
1.7,0
1.8,0
1.8,0
1.5,0
1.9,0
1.7,0
1.7,0
1.7,0
1.3,0
1.6,0
1.6,0
1.8,0
1.3,0
1.4,0
1.6,0
1.4,0
1.5,0
1.8,0
1.6,0
1.3,0
1.8,0
1.6,0
1.5,0
1.4,0
1.5,0
1.5,0
1.3,0
1.6,0
1.5,0
1.5,0
1.9,0
1.6,0
1.4,0
1.3,0
1.4,0
1.7,0
1.4,0
1.6,0
1.3,0
1.5,0
1.6,0
1.6,0
1.3,0
1.3,0
1.5,0
1.8,0
1.7,0
1.6,0
1.5,0
1.6,0
1.5,0
1.6,0
1.9,0
1.5,0
1.2,0
1.6,0
1.6,0
1.4,0
1.3,0
1.1,0
1.6,0
1.5,0
1.5,0
1.5,0
1.6,0
1.7,0
1.6,0
1.7,0
1.3,0
1.7,0
37,0
19.6,0
7.4,0
1.3,0
0.3,0
43.4,0
61.4,0
95.6,0
6.3,0
4.2,0
6.3,0
5.9,0
4.7,0
4.3,0
4.7,0
4.9,0
5.2,0
5.3,0
4.5,0
5,0
4.4,0
36.7,0
7.2,0
8,0
7.7,0
5.7,0
4.9,0
5,0
4.6,0
4.5,0
5.1,0
3.7,0
3.6,0
3.6,0
3.5,0
5.5,0
6.8,0
3.4,0
4.7,0
5.5,0
5.8,0
6.9,0
6.6,0
5.7,0
5.9,0
5.7,0
5.9,0
5.9,0
6,0
5,0
5.2,0
4.8,0
4.8,0
5.5,0
5.1,0
5.4,0
4.4,0
3.2,0
4.6,0
2.9,0
2.6,0
2.8,0
3,0
2.9,0
2.7,0
3,0
3,0
2.7,0
2.9,0
2.4,0
3,0
3.4,0
3.2,0
3.5,0
2.9,0
3.2,0
3.7,0
3.3,0
3.6,0
3.7,0
3.4,0
3.1,0
3.7,0
4,0
3.5,0
4,0
3.8,0
4.2,0
4.2,0
4.5,0
4.2,0
3.9,0
3.8,0
3.7,0
3.8,0
3.8,0
4.5,0
4.6,0
4.5,0
4.8,0
5.2,0
4.9,0
5.4,0
5.8,0
4.7,0
4.9,0
5,0
4.7,0
4.8,0
4.4,0
4.9,0
5.1,0
5.2,0
5.2,0
5.3,0
6.1,0
6.2,0
6,0
5.7,0
6.8,0
6.1,0
6,0
5.4,0
5.9,0
5.5,0
5.5,0
5.6,0
6.3,0
5.8,0
5.2,0
5.8,0
6,0
6.2,0
6,0
6.6,0
6.6,0
6.6,0
7.6,0
6.4,0
6.7,0
7.5,0
6.1,0
6.3,0
6.4,0
6.3,0
6.5,0
6.4,0
6.4,0
6.3,0
6.7,0
7.4,0
6.8,0
6.8,0
7.1,0
6.9,0
7.2,0
7.2,0
6.7,0
7.3,0
7.3,0
7.9,0
8,0
8,0
7.5,0
7.6,0
8.7,0
8.1,0
7.6,0
7.5,0
7.4,0
7.7,0
7.8,0
7.7,0
7.5,0
7.6,0
7.4,0
7.6,0
7.5,0
7.7,0
8,0
7.5,0
7.7,0
7.8,0
8.3,0
8,0
8,0
8.3,0
8,0
8.2,0
8.1,0
7.8,0
7.6,0
8.2,0
8.4,0
8.1,0
6.2,0
3.8,0
4.2,0
3.9,0
4,0
3.9,0
3.8,0
4,0
4.6,0
4.3,0
3.6,0
3.7,0
3.6,0
3.8,0
3.9,0
3.8,0
4,0
3.8,0
3.8,0
3.7,0
4,0
3.9,0
3.9,0
3.8,0
3.9,0
4,0
3.8,0
4.1,0
4.1,0
3.9,0
4.1,0
4.3,0
4.3,0
4,0
3.7,0
4.1,0
4.1,0
4.4,0
4.1,0
4.3,0
4.6,0
4.6,0
4.7,0
4.2,0
4.4,0
5,0
5.1,0
4.9,0
5.1,0
5.2,0
5.1,0
5.3,0
5.4,0
5.1,0
6.2,0
8.2,0
8.2,0
7.9,0
8.1,0
8.2,0
8.8,0
8.6,0
9,0
7.9,0
9,0
8.7,0
9,0
7.8,0
9.3,0
8.6,0
7.2,0
3.7,0
2.7,0
2.4,0
2.2,0
2,0
1.9,0
2.4,0
1.9,0
2.6,0
2.2,0
2.3,0
2,0
2.1,0
2.2,0
2.2,0
2.5,0
2.5,0
2.3,0
2.3,0
2.7,0
2.7,0
2.5,0
2.2,0
2.3,0
2.2,0
2.7,0
2.6,0
2.8,0
2.5,0
2.6,0
2.3,0
2.6,0
2.9,0
2.7,0
2.5,0
2.5,0
2.7,0
2.8,0
2.7,0
2.7,0
3.1,0
2.8,0
2.9,0
2.7,0
3,0
3,0
2.7,0
3,0
2.6,0
2.9,0
2.9,0
2.8,0
3.1,0
2.8,0
3.1,0
3.1,0
3.3,0
3.8,0
3.1,0
4,0
3.5,0
3.6,0
3.9,0
3.5,0
3,0
3.5,0
3.1,0
3.6,0
3.5,0
4.1,0
3.4,0
3.2,0
3.4,0
2.9,0
3.7,0
3.4,0
3.3,0
3.7,0
3.3,0
3.8,0
3.6,0
3.9,0
3.7,0
3.8,0
3.7,0
3.8,0
4.5,0
3.5,0
3.5,0
3.9,0
4.5,0
4.3,0
4.3,0
3.8,0
3.7,0
3.6,0
3.5,0
3.5,0
3.4,0
3.7,0
4,0
3.1,0
3.4,0
3.9,0
3.4,0
3.2,0
3.4,0
3.5,0
3.5,0
3.7,0
3.5,0
3,0
3.6,0
3.5,0
3.2,0
3.1,0
3.4,0
3.2,0
3.2,0
3.8,0
3.3,0
2.1,0
2.7,0
2.8,0
2.5,0
2.8,0
2.2,0
1.7,0
11.5,0
7.3,0
5.4,0
5.3,0
5.7,0
5.4,0
5.5,0
5.7,0
5.5,0
5.6,0
5.8,0
5.6,0
5.8,0
5.9,0
5.6,0
5.6,0
5.9,0
5.8,0
6.1,0
5.7,0
5.7,0
5.8,0
5.8,0
5.9,0
6,0
5.9,0
6,0
5.9,0
5.7,0
5.8,0
5.7,0
6.1,0
6,0
6.2,0
6.1,0
6.5,0
6.2,0
6.2,0
6.5,0
6.4,0
6.3,0
6.1,0
6.2,0
6.4,0
6.3,0
6.2,0
6.5,0
6.2,0
6.5,0
6.5,0
6.5,0
6.3,0
6.5,0
6.5,0
6.2,0
6.4,0
6.1,0
6.2,0
6.3,0
6.4,0
6.3,0
6.3,0
6.1,0
6.4,0
6,0
6.3,0
6.5,0
6.4,0
6.5,0
6.2,0
6.3,0
6,0
6.2,0
6.3,0
6.4,0
6,0
6.1,0
6.7,0
6.4,0
5.9,0
6.3,0
6.2,0
6.4,0
6.3,0
6.3,0
6.2,0
6.5,0
6.5,0
6.5,0
6.6,0
6.4,0
6.1,0
6.7,0
6.2,0
6.3,0
6.4,0
6.1,0
6.3,0
6.3,0
6.2,0
6.5,0
6.4,0
6.5,0
6.1,0
6.2,0
5.9,0
6.2,0
6.1,0
6.1,0
6,0
6.3,0
6.1,0
6.2,0
6.1,0
6.3,0
6.1,0
6.3,0
6.3,0
6.3,0
6.1,0
6.2,0
6.1,0
6,0
5.9,0
6.3,0
6.2,0
6.2,0
6,0
6.2,0
6.4,0
6.2,0
6.2,0
6,0
6.3,0
6.3,0
6.3,0
6.4,0
6.4,0
6.3,0
6.1,0
6,0
6.1,0
6.3,0
6.3,0
6.2,0
6.3,0
6.2,0
6.3,0
6.1,0
6.2,0
6.3,0
6.3,0
5.9,0
6.1,0
6.2,0
6.5,0
6.1,0
6.4,0
6.4,0
6.2,0
6.1,0
6.2,0
6.2,0
6.2,0
6.5,0
6.3,0
6,0
6.4,0
6.8,0
6.2,0
6.4,0
5.9,0
5.9,0
6.4,0
6.1,0
6.1,0
6.4,0
6.1,0
5.9,0
6.2,0
6.2,0
6.4,0
6.2,0
6.2,0
6,0
6.3,0
6.2,0
6.4,0
6.1,0
5.9,0
6.2,0
6.2,0
6.2,0
6.5,0
6.1,0
6.1,0
6.2,0
6.1,0
6.2,0
6,0
6.2,0
6.2,0
6,0
6.2,0
6.1,0
6.3,0
6,0
6.1,0
6.2,0
5.9,0
6.2,0
6,0
6.5,0
4.7,0
4.1,0
3.6,0
2.3,0
1,0
32.5,0
82.4,0
1.2,0
0.5,0
0.5,0
0.5,0
0.7,0
30.3,0
4.4,0
1.8,0
1.8,0
4.6,0
3,0
3,0
2.6,0
2.5,0
2.4,0
2.3,0
2.2,0
8.8,0
18.8,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.1,0
0,0
0,0
0,0
0,0
0,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0,0
0,0
0.1,0
0,0
0,0
0,0
0,0
0,0
0,0
0.1,0
0.1,0
0,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0,0
0.1,0
0.1,0
0,0
0.1,0
0,0
0.1,0
0,0
0,0
0.1,0
0,0
0,0
0,0
0,0
0,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0,0
0.1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.1,0
0.1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.3,0
0,0
0,0
0,0
0,0
12.7,0
32.9,0
4.9,0
2.9,0
2.2,0
2.8,0
2.7,0
3.2,0
3.3,0
3.5,0
3.1,0
3.2,0
3.3,0
2.7,0
3.2,0
3.3,0
3.4,0
2.9,0
3.2,0
3.2,0
3.6,0
3.6,0
3.2,0
3.6,0
2.8,0
3,0
3.5,0
3.4,0
3.3,0
3.7,0
3,0
4,0
3.2,0
3.6,0
3.7,0
3.4,0
3.3,0
3.1,0
3.1,0
3.3,0
3.8,0
3.5,0
4,0
4,0
3.5,0
3.7,0
3.2,0
3.5,0
3.7,0
3.6,0
4,0
3.5,0
3.6,0
3.5,0
3.3,0
3.7,0
6,0
5.4,0
6.8,0
7.5,0
7.2,0
7.2,0
7.3,0
7.4,0
7.4,0
8.1,0
8.1,0
7.5,0
7.2,0
7.9,0
7.9,0
8.1,0
8.2,0
7.4,0
8,0
8.1,0
7.8,0
7.9,0
7.8,0
7.4,0
7.9,0
8.1,0
8.3,0
8.1,0
8.1,0
7.8,0
7.6,0
8,0
7.7,0
8.2,0
8,0
8.1,0
7.3,0
8.3,0
8,0
7.9,0
8.1,0
8.2,0
8.1,0
7.9,0
7.7,0
8.1,0
8.2,0
8.1,0
8.2,0
8,0
8.2,0
8,0
7.6,0
7.6,0
7.8,0
7.7,0
8,0
7.8,0
8.1,0
7.8,0
7.7,0
7.9,0
8,0
8.4,0
8.1,0
8.3,0
8,0
8.4,0
7.9,0
7.9,0
8.4,0
8,0
7.7,0
8.2,0
7.7,0
7.7,0
8.1,0
8.1,0
8.1,0
8.1,0
8.4,0
7.7,0
8.1,0
7.6,0
8.4,0
7.8,0
8,0
8.4,0
7.9,0
8,0
8.4,0
7.9,0
7.9,0
7.9,0
8.2,0
8,0
8.1,0
8.2,0
7.9,0
7.8,0
7.8,0
8.1,0
8.3,0
8.3,0
8.4,0
7.8,0
7.6,0
7.3,0
8.2,0
8,0
7.7,0
8.2,0
7.9,0
8,0
8.3,0
8.1,0
8.2,0
8,0
8,0
8,0
8.3,0
8.3,0
8.2,0
8.1,0
7.8,0
7.7,0
7.9,0
7.7,0
7.9,0
7.7,0
8,0
7.9,0
8.5,0
8,0
7.9,0
8,0
8,0
7.6,0
7.8,0
7.8,0
7.8,0
7.6,0
7.6,0
8,0
7.8,0
8.1,0
7.6,0
8.1,0
7.7,0
7.8,0
7.8,0
7.7,0
8.2,0
7.8,0
7.7,0
7.7,0
8.2,0
7.5,0
7.8,0
8,0
8.2,0
7.6,0
8.1,0
7.7,0
8,0
7.7,0
8,0
8.1,0
7.7,0
8.1,0
7.7,0
7.8,0
8,0
7.7,0
7.9,0
7.6,0
7.9,0
7.6,0
7.9,0
7.8,0
7.5,0
8.1,0
7.7,0
8.2,0
7.9,0
7.9,0
7.9,0
7.9,0
7.8,0
8,0
30.6,0
1,0
0.2,0
0.2,0
0.1,0
0.1,0
0.1,0
0,0
11.9,0
30.3,0
6.4,0
11.4,0
1.7,0
1.6,0
1.7,0
1.8,0
1.9,0
2,0
1.5,0
1.9,0
1.8,0
1.7,0
2,0
2,0
1.6,0
1.9,0
1.9,0
2.3,0
1.7,0
1.7,0
1.9,0
2.3,0
2,0
1.8,0
1.6,0
2.1,0
1.2,0
0.7,0
0.8,0
1,0
1,0
1.1,0
1.5,0
1.7,0
2.2,0
1.7,0
2.3,0
2,0
1.7,0
2,0
1.8,0
2.2,0
2.1,0
2.3,0
2.3,0
2.5,0
2,0
2.4,0
1.9,0
2.2,0
2.4,0
2.2,0
1.8,0
2,0
1.9,0
2.2,0
2.1,0
2.5,0
1.6,0
1.6,0
1.2,0
1.6,0
1.6,0
1.2,0
1.3,0
1.3,0
1.5,0
1.4,0
1.6,0
1.6,0
1.8,0
2.1,0
2.1,0
2.3,0
2.4,0
2.5,0
2.4,0
2.6,0
2.2,0
2,0
2.8,0
2.6,0
2,0
1.7,0
2.3,0
2.1,0
1.8,0
1.9,0
2.2,0
2.2,0
1.9,0
1.9,0
2.2,0
2.2,0
2,0
2.1,0
2.1,0
1.9,0
1.8,0
1.9,0
1.7,0
1.7,0
1.5,0
2,0
1.5,0
1.8,0
1.4,0
1.5,0
1.4,0
1.4,0
1.6,0
1.3,0
1.2,0
0.8,0
0.8,0
1,0
0.8,0
0.8,0
0.7,0
1.2,0
0.8,0
0.8,0
0.9,0
0.9,0
1.2,0
0.7,0
0.6,0
0.9,0
0.8,0
2,0
1.5,0
1.4,0
1.4,0
1.7,0
1.7,0
1.9,0
1.9,0
1.6,0
1.6,0
1.7,0
1.7,0
1.5,0
1.6,0
2.1,0
2.6,0
2.4,0
2.1,0
2.1,0
2.3,0
2.4,0
2.6,0
2.6,0
2.9,0
3.1,0
3,0
2.7,0
2.6,0
3.1,0
3.1,0
3,0
3.2,0
3.2,0
2.9,0
3.3,0
3.5,0
2.9,0
2.9,0
3.1,0
3.3,0
3.5,0
2.9,0
2.8,0
2.9,0
3,0
2.6,0
3,0
2.8,0
2.8,0
2.9,0
3,0
3.2,0
3.4,0
3.6,0
3.8,0
3.4,0
3.4,0
3.5,0
3.3,0
3.7,0
3.6,0
3.5,0
3.7,0
3.4,0
3.2,0
3.8,0
3.2,0
3.5,0
3.2,0
3.2,0
3.7,0
3.4,0
3.5,0
3.2,0
3.7,0
3.3,0
3.6,0
3.6,0
3.6,0
3.8,0
4,0
3.8,0
3.6,0
3.9,0
3.6,0
3.8,0
3.8,0
4.1,0
3.7,0
3.5,0
3.6,0
4,0
4,0
3.7,0
3.8,0
3.5,0
3.7,0
3.7,0
3.6,0
3.6,0
3.1,0
3.8,0
3.3,0
3.5,0
3.5,0
3.6,0
3.7,0
3.6,0
3.5,0
4.1,0
3.7,0
4.8,0
18.6,0
11.3,0
36.2,0
20.3,0
3.4,0
2.9,0
3.1,0
3.2,0
3.3,0
3.9,0
2.8,0
2.2,0
2.5,0
2.5,0
2.7,0
3.1,0
3.1,0
2.7,0
2.2,0
2.2,0
2.8,0
2.5,0
3.1,0
3.5,0
2.1,0
2.2,0
2.3,0
3.1,0
2.7,0
3,0
3.4,0
3.6,0
2.1,0
2.2,0
2.6,0
2.9,0
3,0
3.5,0
2.8,0
2.5,0
2.7,0
3.2,0
2.4,0
3.2,0
3.1,0
3.2,0
3.1,0
2.8,0
2.4,0
2.4,0
2.7,0
2.5,0
2.8,0
3,0
3.1,0
3.3,0
2.7,0
2.3,0
2.5,0
2.3,0
2.6,0
2.6,0
2.6,0
3.1,0
2.7,0
2.8,0
2.2,0
2,0
1.9,0
2,0
2.1,0
2,0
2.2,0
2.2,0
2.3,0
2.6,0
1.8,0
1.7,0
1.2,0
1.2,0
1.2,0
1.2,0
1.3,0
1.3,0
1.4,0
1.4,0
1.4,0
1.5,0
0.1,0
0.2,0
0.2,0
0.2,0
0.2,0
0.1,0
0.3,0
0.2,0
0.3,0
0.4,0
0.6,0
1,0
0.1,0
0.3,0
0.3,0
0.3,0
0.3,0
0.3,0
0.3,0
0.3,0
0.4,0
0.2,0
0.5,0
0.5,0
0.3,0
0.5,0
0.5,0
0.3,0
0.3,0
0.3,0
0.4,0
0.4,0
0.5,0
0.5,0
0.7,0
0.7,0
0.7,0
0.7,0
1,0
0.7,0
0.5,0
0.7,0
0.7,0
0.5,0
0.5,0
0.6,0
0.5,0
0.6,0
0.6,0
0.8,0
0.9,0
0.9,0
0.9,0
1.1,0
0.4,0
1,0
0.7,0
0.7,0
0.9,0
0.5,0
0.9,0
1,0
0.8,0
0.8,0
1.2,0
1.1,0
1.4,0
1.1,0
1.5,0
1.7,0
1.2,0
1.4,0
1.2,0
0.9,0
1.1,0
1.1,0
1.2,0
1.3,0
0.8,0
0.8,0
1.2,0
0.7,0
1,0
1,0
1.1,0
0.9,0
1.1,0
1,0
1.2,0
1.1,0
1.6,0
0.8,0
1.1,0
1.2,0
0.9,0
0.9,0
1.1,0
0.9,0
1.1,0
1.3,0
1.3,0
1.4,0
1.5,0
1.4,0
1.5,0
1.6,0
1.7,0
1.8,0
1.8,0
1.8,0
1.8,0
1.9,0
2.5,0
2.4,0
4.8,0
1.6,0
1.5,0
30.6,0
50.2,0
37,0
1,0
0.5,0
0.8,0
1,0
1.3,0
1.1,0
1,0
1.1,0
1,0
1.3,0
0.8,0
0.6,0
1.5,0
1.6,0
0.8,0
1.6,0
1.4,0
1.2,0
1.3,0
1,0
1.3,0
1.1,0
1,0
1,0
1.2,0
0.9,0
0.9,0
0.8,0
0.8,0
0.7,0
1.1,0
1,0
1,0
1,0
0.9,0
1.1,0
1,0
0.9,0
1.2,0
0.9,0
1,0
0.6,0
0.8,0
0.8,0
0.7,0
0.7,0
0.5,0
0.6,0
0.5,0
0.7,0
0.6,0
0.9,0
1.1,0
0.9,0
0.8,0
0.8,0
0.8,0
0.7,0
0.7,0
0.5,0
0.5,0
0.7,0
0.7,0
0.6,0
0.4,0
0.5,0
0.6,0
0.4,0
0.3,0
0.3,0
0.3,0
0.6,0
0.7,0
0.6,0
0.6,0
0.5,0
0.5,0
0.7,0
0.4,0
0.5,0
0.4,0
0.4,0
0.3,0
0.5,0
0.4,0
0.3,0
0.4,0
0.3,0
0.3,0
0.3,0
0.3,0
0.7,0
1.2,0
0.3,0
1.3,0
1.5,0
1.2,0
1,0
0.7,0
1.2,0
1.1,0
1,0
1.2,0
1.1,0
1.1,0
1.1,0
1.1,0
1.1,0
1.1,0
1,0
1,0
0.9,0
0.9,0
0.9,0
0.7,0
0.5,0
1.4,0
2.1,0
1.6,0
2.3,0
2.3,0
2.3,0
2.3,0
2.2,0
2.1,0
2.1,0
2.2,0
2.1,0
2.2,0
2.2,0
2.1,0
2.2,0
2.2,0
2.1,0
2,0
2.2,0
1.7,0
1.8,0
2.1,0
2,0
1.7,0
2.1,0
2.1,0
1.9,0
3,0
1.8,0
3.2,0
3.2,0
3.1,0
3.1,0
3,0
3,0
3.1,0
3.1,0
3.2,0
2.9,0
3,0
3,0
2.9,0
3,0
3,0
2.9,0
3.1,0
3,0
2.7,0
2.9,0
3,0
2.7,0
2.8,0
2.7,0
2.7,0
2.2,0
2.4,0
2.4,0
2.4,0
2.4,0
3,0
3.4,0
3.7,0
3.8,0
3.8,0
3.8,0
3.7,0
3.5,0
3.7,0
3.4,0
3.4,0
3.5,0
3.6,0
3.4,0
3.5,0
3.4,0
3.6,0
3.5,0
3.7,0
3.1,0
3.4,0
3.3,0
3.3,0
3.4,0
3.4,0
